"","season","date","league_id","league","team1","team2","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","score1","score2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","reg_season","after_covid","is_VAR"
"1097",2019,"2020-03-07",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Tijuana",53.57,39.42,0.5944,0.1657,0.2399,1.8,0.83,15.4,8.7,4,2,2.54,0.71,2,0.8,4.1,2.1,0,0,1
"1098",2019,"2020-03-07",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Santos Laguna",50.39,51.1,0.4544,0.2895,0.2561,1.64,1.26,33.9,25.3,1,0,1.44,0.88,1.11,0.88,1.05,0,0,0,1
"1099",2019,"2020-03-07",1975,"Mexican Primera Division Torneo Clausura","Atlas","Guadalajara",38.12,44.53,0.3579,0.3566,0.2855,1.24,1.24,7.4,32.6,1,2,1.46,1.18,1.4,1.34,1.05,2.1,0,0,1
"1100",2019,"2020-03-08",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Morelia",45.32,42.65,0.4916,0.2565,0.2519,1.71,1.17,32,19,1,2,0.86,1.45,1.4,1.29,1.05,2.1,0,0,1
"1101",2019,"2020-03-08",1975,"Mexican Primera Division Torneo Clausura","FC Juárez","León",39.35,47.11,0.3824,0.3559,0.2617,1.47,1.41,36.5,24.8,1,4,0.59,3.76,0.89,1.64,1.05,3.34,0,0,1
"1102",2019,"2020-03-13",1975,"Mexican Primera Division Torneo Clausura","Morelia","Querétaro",43.75,44.91,0.426,0.3077,0.2662,1.51,1.24,26.3,35.9,4,0,3.05,0.65,1.25,0.61,3.79,0,0,0,1
"1103",2019,"2020-03-13",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Pachuca",38.89,50.61,0.3062,0.4101,0.2837,1.12,1.35,2.7,30.5,3,2,2.59,1.74,1.55,0.98,3.15,2.1,0,0,1
"1104",2019,"2020-03-14",1975,"Mexican Primera Division Torneo Clausura","Atlético San Luis","Puebla",39.88,37.25,0.4799,0.2346,0.2855,1.41,0.9,31.7,19.6,0,1,1.45,0.59,1,0.65,0,1.05,0,0,1
"1105",2019,"2020-03-14",1975,"Mexican Primera Division Torneo Clausura","León","Pumas Unam",49.41,44.83,0.4855,0.2673,0.2472,1.75,1.24,13.7,28.9,3,1,2.99,0.26,2.5,0.98,2.52,1.05,0,0,1
"1106",2019,"2020-03-14",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","FC Juárez",58.79,37.23,0.6711,0.1158,0.2131,1.97,0.67,40,37.9,3,2,2.06,1.92,1.07,1.71,3,2.1,0,0,1
"1107",2019,"2020-03-14",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Monterrey",44.92,55.93,0.36,0.3727,0.2673,1.37,1.4,32.6,9.4,1,1,0.7,1.08,1.16,2.28,1.05,1.05,0,0,1
"1108",2019,"2020-03-15",1975,"Mexican Primera Division Torneo Clausura","Toluca","Atlas",38.63,37.77,0.4638,0.2609,0.2753,1.47,1.04,14,3.3,2,3,2.75,1.95,0.9,1.03,2.1,3.15,0,0,1
"1109",2019,"2020-03-15",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Necaxa",50.72,44.22,0.5179,0.2337,0.2484,1.75,1.1,33.5,31.4,2,1,1.78,0.69,1.1,1.04,2.1,1.05,0,0,1
"1110",2019,"2020-03-15",1975,"Mexican Primera Division Torneo Clausura","Club América","Cruz Azul",54.01,54.29,0.4569,0.2865,0.2567,1.63,1.24,17.2,12.6,0,1,1.43,1.06,1.22,1.27,0,1.05,0,0,1
"1111",2019,"2020-03-20",1975,"Mexican Primera Division Torneo Clausura","Morelia","Atlético San Luis",46.04,35.05,0.5752,0.1966,0.2282,1.96,1.06,37.1,31,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1112",2019,"2020-03-21",1975,"Mexican Primera Division Torneo Clausura","Puebla","Cruz Azul",44.19,55.02,0.3498,0.3446,0.3056,1.11,1.1,28.7,13.2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1113",2019,"2020-03-21",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Santos Laguna",56.49,50.79,0.4762,0.2409,0.2828,1.42,0.93,4.8,27.7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1114",2019,"2020-03-21",1975,"Mexican Primera Division Torneo Clausura","Club América","León",55.46,50.08,0.5139,0.2294,0.2566,1.66,1.03,17.3,11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1115",2019,"2020-03-21",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Toluca",50.67,40.49,0.5794,0.1857,0.2349,1.87,0.96,36.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1116",2019,"2020-03-21",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Tigres UANL",35.57,51.95,0.2814,0.4308,0.2878,1.03,1.35,32.9,34.9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1117",2019,"2020-03-22",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Tijuana",42.04,38.95,0.5006,0.2073,0.2921,1.37,0.78,36.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1118",2019,"2020-03-22",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Guadalajara",34.24,46.72,0.3201,0.3928,0.2871,1.14,1.29,36.6,35.6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1119",2019,"2020-03-22",1975,"Mexican Primera Division Torneo Clausura","FC Juárez","Atlas",34.63,49.1,0.3195,0.3692,0.3113,1.01,1.11,34.7,7.2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1120",2019,"2020-04-03",1975,"Mexican Primera Division Torneo Clausura","Atlético San Luis","Pachuca",35.05,50.67,0.2858,0.4555,0.2587,1.23,1.61,28,38.5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1121",2019,"2020-04-03",1975,"Mexican Primera Division Torneo Clausura","Atlas","Monterrey",49.1,56.49,0.3734,0.3149,0.3117,1.12,1,6.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1122",2019,"2020-04-04",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Pumas Unam",55.02,42.04,0.5425,0.1709,0.2866,1.42,0.66,12.2,32.6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1123",2019,"2020-04-04",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Querétaro",51.95,34.24,0.6266,0.1297,0.2437,1.71,0.63,41.1,39.3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1124",2019,"2020-04-04",1975,"Mexican Primera Division Torneo Clausura","León","Puebla",50.08,44.19,0.4813,0.246,0.2727,1.51,1,10.2,30.2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1125",2019,"2020-04-04",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Morelia",46.72,46.04,0.4567,0.2811,0.2623,1.58,1.18,36.7,39.9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1126",2019,"2020-04-05",1975,"Mexican Primera Division Torneo Clausura","Toluca","FC Juárez",40.49,34.63,0.4846,0.252,0.2634,1.59,1.07,7.6,36,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1127",2019,"2020-04-05",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Club América",50.79,55.46,0.3998,0.3071,0.2931,1.27,1.07,25.5,23,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1128",2019,"2020-04-05",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Necaxa",38.95,35.57,0.4621,0.2595,0.2784,1.45,1.01,5.4,25.1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1129",2019,"2020-04-10",1975,"Mexican Primera Division Torneo Clausura","Atlético San Luis","Atlas",35.05,49.1,0.3002,0.4083,0.2915,1.06,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1130",2019,"2020-04-10",1975,"Mexican Primera Division Torneo Clausura","Morelia","Tigres UANL",46.04,51.95,0.3818,0.3425,0.2757,1.36,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1131",2019,"2020-04-11",1975,"Mexican Primera Division Torneo Clausura","Club América","Toluca",55.46,40.49,0.6063,0.1626,0.2311,1.88,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1132",2019,"2020-04-11",1975,"Mexican Primera Division Torneo Clausura","León","Cruz Azul",50.08,55.02,0.3912,0.3318,0.277,1.36,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1133",2019,"2020-04-11",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Guadalajara",35.57,46.72,0.3326,0.3826,0.2848,1.19,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1134",2019,"2020-04-11",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Tijuana",56.49,38.95,0.6251,0.1408,0.2341,1.82,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1135",2019,"2020-04-12",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Puebla",42.04,44.19,0.4134,0.2647,0.3219,1.13,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1136",2019,"2020-04-12",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Santos Laguna",34.24,50.79,0.2812,0.4295,0.2893,1.02,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1137",2019,"2020-04-12",1975,"Mexican Primera Division Torneo Clausura","FC Juárez","Pachuca",34.63,50.67,0.2896,0.4357,0.2747,1.13,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1138",2019,"2020-04-16",1975,"Mexican Primera Division Torneo Clausura","Tijuana","FC Juárez",38.95,34.63,0.4904,0.2343,0.2753,1.49,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1139",2019,"2020-04-17",1975,"Mexican Primera Division Torneo Clausura","Puebla","Morelia",44.19,46.04,0.4323,0.2915,0.2762,1.43,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1140",2019,"2020-04-17",1975,"Mexican Primera Division Torneo Clausura","Atlas","Pumas Unam",49.1,42.04,0.5002,0.1817,0.3181,1.22,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1141",2019,"2020-04-18",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Querétaro",55.02,34.24,0.6556,0.1147,0.2297,1.81,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1142",2019,"2020-04-18",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Necaxa",50.67,35.57,0.6031,0.1587,0.2382,1.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1143",2019,"2020-04-18",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Monterrey",51.95,56.49,0.3993,0.3062,0.2945,1.26,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1144",2019,"2020-04-19",1975,"Mexican Primera Division Torneo Clausura","Toluca","León",40.49,50.08,0.3546,0.3885,0.2569,1.45,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1145",2019,"2020-04-19",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Atlético San Luis",50.79,35.05,0.6134,0.1524,0.2342,1.83,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1146",2019,"2020-04-19",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Club América",46.72,55.46,0.3578,0.3559,0.2863,1.23,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1147",2019,"2020-04-24",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Atlas",34.24,49.1,0.2905,0.3988,0.3108,0.95,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1148",2019,"2020-04-24",1975,"Mexican Primera Division Torneo Clausura","Morelia","Pachuca",46.04,50.67,0.401,0.3377,0.2613,1.51,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1149",2019,"2020-04-25",1975,"Mexican Primera Division Torneo Clausura","Club América","Atlético San Luis",55.46,35.05,0.6614,0.1267,0.2118,2.02,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1150",2019,"2020-04-25",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Cruz Azul",56.49,55.02,0.4553,0.2585,0.2862,1.38,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1151",2019,"2020-04-25",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Santos Laguna",46.72,50.79,0.4003,0.3076,0.2921,1.27,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1152",2019,"2020-04-25",1975,"Mexican Primera Division Torneo Clausura","León","Tijuana",50.08,38.95,0.5628,0.194,0.2432,1.79,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1153",2019,"2020-04-26",1975,"Mexican Primera Division Torneo Clausura","Toluca","Tigres UANL",40.49,51.95,0.3292,0.3932,0.2776,1.22,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1154",2019,"2020-04-26",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Pumas Unam",35.57,42.04,0.3701,0.3195,0.3105,1.12,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1155",2019,"2020-04-26",1975,"Mexican Primera Division Torneo Clausura","FC Juárez","Puebla",34.63,44.19,0.3429,0.3557,0.3014,1.11,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1156",2019,"2020-04-30",1975,"Mexican Primera Division Torneo Clausura","Atlético San Luis","Toluca",35.05,40.49,0.3933,0.3477,0.259,1.52,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1157",2019,"2020-05-01",1975,"Mexican Primera Division Torneo Clausura","Puebla","Monterrey",44.19,56.49,0.3249,0.3777,0.2974,1.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1158",2019,"2020-05-01",1975,"Mexican Primera Division Torneo Clausura","Atlas","León",49.1,50.08,0.4415,0.2689,0.2897,1.35,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1159",2019,"2020-05-02",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Necaxa",55.02,35.57,0.6436,0.124,0.2324,1.8,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1160",2019,"2020-05-02",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Tijuana",51.95,38.95,0.5777,0.1646,0.2577,1.63,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1161",2019,"2020-05-02",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Club América",50.67,55.46,0.3958,0.3245,0.2797,1.35,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1162",2019,"2020-05-03",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Guadalajara",42.04,46.72,0.3949,0.2965,0.3086,1.17,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1163",2019,"2020-05-03",1975,"Mexican Primera Division Torneo Clausura","Querétaro","FC Juárez",34.24,34.63,0.4383,0.2733,0.2883,1.35,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1164",2019,"2020-05-03",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Morelia",50.79,46.04,0.502,0.2372,0.2608,1.62,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1165",2019,"2020-05-08",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Toluca",50.79,40.49,0.5571,0.1921,0.2508,1.71,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1166",2019,"2020-05-08",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Atlético San Luis",38.95,35.05,0.4907,0.2481,0.2612,1.61,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1167",2019,"2020-05-09",1975,"Mexican Primera Division Torneo Clausura","León","Tigres UANL",50.08,51.95,0.4211,0.3013,0.2776,1.41,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1168",2019,"2020-05-09",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Atlas",35.57,49.1,0.3031,0.3884,0.3085,0.99,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1169",2019,"2020-05-09",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Pachuca",56.49,50.67,0.5079,0.2276,0.2646,1.59,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1170",2019,"2020-05-10",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Querétaro",42.04,34.24,0.5202,0.1884,0.2914,1.38,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1171",2019,"2020-05-10",1975,"Mexican Primera Division Torneo Clausura","Guadalajara","Puebla",46.72,44.19,0.4643,0.2454,0.2903,1.36,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1172",2019,"2020-05-10",1975,"Mexican Primera Division Torneo Clausura","FC Juárez","Cruz Azul",34.63,55.02,0.2496,0.4707,0.2797,0.97,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1173",2019,"2020-05-10",1975,"Mexican Primera Division Torneo Clausura","Morelia","Club América",46.04,55.46,0.3505,0.3821,0.2674,1.35,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"1174",2020,"2020-07-24",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Tigres UANL",41.34,58.47,0.2497,0.4915,0.2587,1.09,1.64,25.4,11.4,0,3,0.42,2.3,0.78,0.78,0,2.94,0,1,1
"1175",2020,"2020-07-25",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","León",47.85,49.27,0.3918,0.3491,0.2591,1.51,1.42,20.1,17.5,0,0,0.47,1.22,1.12,1.37,0,0,0,1,1
"1176",2020,"2020-07-25",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Santos Laguna",55.99,53.29,0.4311,0.3175,0.2513,1.66,1.39,11.4,12.3,2,0,2.68,0.18,1.68,0.4,1.64,0,0,1,1
"1177",2020,"2020-07-25",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Atlas",42.15,38.86,0.4272,0.2968,0.276,1.43,1.14,27.2,28.2,3,1,2.27,0.98,2.35,0.91,2.52,1.05,0,1,1
"1178",2020,"2020-07-26",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Querétaro",41.82,38.36,0.4309,0.2979,0.2712,1.47,1.18,27.9,28.5,3,2,0.8,0.92,1.25,0.43,2.73,2.1,0,1,1
"1179",2020,"2020-07-27",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","FC Juárez",38.63,38,0.4046,0.3228,0.2726,1.42,1.24,29.2,27.8,1,1,0.5,0.96,0.5,1.28,1.05,1.05,0,1,1
"1180",2020,"2020-07-27",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Club América",48.39,54.58,0.3434,0.3885,0.2681,1.33,1.43,18.9,11.5,1,2,1.19,1.61,1.01,0.43,1.05,1.38,0,1,1
"1181",2020,"2020-07-27",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","Puebla",25.34,35.79,0.2649,0.4355,0.2997,0.93,1.27,17.8,27.6,1,4,1.9,2.88,1.51,0.63,1.05,3.2,0,1,1
"1182",2020,"2020-07-28",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Toluca",60.56,37.83,0.6262,0.1582,0.2156,2.05,0.92,15.4,27.9,3,1,1.72,1.86,1.65,0.91,2.76,1.05,0,1,1
"1183",2020,"2020-07-31",1952,"Mexican Primera Division Torneo Apertura","Puebla","Cruz Azul",36.08,57.59,0.2156,0.5347,0.2497,1.01,1.73,25.4,11.7,1,1,0.44,1.63,0.77,2.53,1.05,1.05,0,1,1
"1184",2020,"2020-07-31",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Necaxa",38.65,40.08,0.3816,0.3441,0.2743,1.37,1.28,29.6,29.3,1,0,1.45,0.7,0.82,0.66,1.05,0,0,1,1
"1185",2020,"2020-08-01",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Pachuca",59.67,48.4,0.5115,0.2326,0.2559,1.67,1.04,15,17.9,1,1,1.16,0.73,1.78,0.75,1.05,1.05,0,1,1
"1186",2020,"2020-08-01",1952,"Mexican Primera Division Torneo Apertura","Club América","Tijuana",54.49,43.44,0.502,0.2392,0.2588,1.64,1.05,11,19.9,4,0,1.75,0.45,1.11,0.74,3.61,0,0,1,1
"1187",2020,"2020-08-02",1952,"Mexican Primera Division Torneo Apertura","Toluca","Atlético San Luis",38.38,37.97,0.3992,0.3262,0.2746,1.4,1.24,28.4,28.9,3,2,2.55,3.19,1.38,1.71,3.15,2.1,0,1,1
"1188",2020,"2020-08-02",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Mazatlán FC",38.2,25.03,0.5541,0.1865,0.2594,1.63,0.83,28.4,14.5,1,1,2.42,0.49,1.08,1.28,1.05,1.05,0,1,1
"1189",2020,"2020-08-02",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Guadalajara",51.53,47.27,0.4374,0.2993,0.2633,1.55,1.24,16.8,20.4,2,0,1.73,1.39,1.68,1.64,2.1,0,0,1,1
"1190",2020,"2020-08-03",1952,"Mexican Primera Division Torneo Apertura","Atlas","Pumas Unam",37.64,41.99,0.3593,0.3705,0.2703,1.35,1.37,29.1,23,1,2,1.03,1.92,1.03,1.59,1.05,2.1,0,1,1
"1191",2020,"2020-08-03",1952,"Mexican Primera Division Torneo Apertura","León","Monterrey",49.68,60.04,0.3047,0.4407,0.2546,1.32,1.64,16.5,12.8,1,0,0.52,0.83,1.06,0.8,1.05,0,0,1,1
"1192",2020,"2020-08-06",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Querétaro",48.47,37.99,0.4981,0.2384,0.2635,1.59,1.02,23.1,28.1,1,0,1.24,0.33,1.19,0.67,1.05,0,0,1,1
"1193",2020,"2020-08-06",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Tigres UANL",42.09,59.51,0.2439,0.4958,0.2603,1.06,1.62,24.3,13,0,0,0.61,1.47,0.74,1.41,0,0,0,1,1
"1194",2020,"2020-08-07",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Club América",39.43,55.82,0.2559,0.4768,0.2674,1.06,1.55,26.3,10.6,1,1,2.18,0.82,1.46,1.22,1.05,1.05,0,1,1
"1195",2020,"2020-08-07",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","Toluca",25.2,38.24,0.2485,0.4931,0.2584,1.09,1.64,13.2,27.6,2,1,0.61,2.37,0.39,2.02,2.1,1.05,0,1,1
"1196",2020,"2020-08-08",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","León",57.88,50.12,0.4839,0.263,0.2531,1.69,1.18,16.1,10.9,2,0,1.41,0.72,1.14,1.3,1.6,0,0,1,1
"1197",2020,"2020-08-08",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Santos Laguna",59.36,52.1,0.4804,0.2662,0.2535,1.68,1.19,14.7,11.3,2,2,2.29,1.95,2.62,1.52,2.1,2.1,0,1,1
"1198",2020,"2020-08-08",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Puebla",46.71,35.78,0.5016,0.2284,0.27,1.54,0.95,26.1,28.7,0,1,0.6,1.4,0.66,1.95,0,0.84,0,1,1
"1199",2020,"2020-08-09",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","FC Juárez",42.88,39.26,0.4279,0.3049,0.2673,1.5,1.23,19.3,27.2,1,1,2.77,0.85,1.17,0.82,0.84,1.05,0,1,1
"1200",2020,"2020-08-09",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Atlas",38.15,36.79,0.4131,0.3132,0.2738,1.42,1.21,29.4,26,1,1,1.49,0.64,1.09,1.24,1.05,1.05,0,1,1
"1201",2020,"2020-08-11",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Mazatlán FC",40.69,24.95,0.5774,0.1711,0.2515,1.69,0.8,28.4,19.1,1,0,1.26,1.16,1.14,0.94,1.05,0,0,1,1
"1202",2020,"2020-08-11",1952,"Mexican Primera Division Torneo Apertura","Pachuca","León",48.84,49.74,0.3894,0.3353,0.2753,1.37,1.25,16.6,14.5,0,1,0.4,1.25,0.71,1.37,0,1.05,0,1,1
"1203",2020,"2020-08-11",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Puebla",59.55,37.51,0.6051,0.1499,0.245,1.73,0.72,13.8,21.7,2,1,1.77,1.36,0.45,1.04,2.1,1.05,0,1,1
"1204",2020,"2020-08-12",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Cruz Azul",37.55,58.12,0.2218,0.5252,0.253,1.02,1.7,27.3,14.6,1,0,1.2,1.03,0.87,2.03,1.05,0,0,1,1
"1205",2020,"2020-08-12",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Guadalajara",38.83,44.82,0.336,0.3867,0.2772,1.24,1.35,28.9,28.1,0,2,0.81,1.74,1.03,1.18,0,2.1,0,1,1
"1206",2020,"2020-08-12",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Monterrey",43.32,59.38,0.2547,0.4973,0.248,1.19,1.75,18.4,14.1,1,1,2.37,1.99,1.42,1.11,1.05,1.05,0,1,1
"1207",2020,"2020-08-12",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Atlético San Luis",41.85,38.18,0.4308,0.2928,0.2764,1.43,1.13,27.6,29,0,2,0.7,0.55,2.26,0.78,0,2.1,0,1,1
"1208",2020,"2020-08-13",1952,"Mexican Primera Division Torneo Apertura","Atlas","Toluca",36.75,38.55,0.3786,0.3562,0.2652,1.43,1.38,25.9,29.3,1,2,1.45,2.47,1.77,0.84,1.05,2.1,0,1,1
"1209",2020,"2020-08-13",1952,"Mexican Primera Division Torneo Apertura","Club América","Santos Laguna",54.54,52.32,0.4276,0.3113,0.2611,1.55,1.29,11.8,10.8,3,1,1.61,1.86,1.14,1.43,3.15,1.05,0,1,1
"1210",2020,"2020-08-14",1952,"Mexican Primera Division Torneo Apertura","Puebla","Pachuca",38.48,47.62,0.3037,0.4067,0.2896,1.08,1.3,26.2,24.1,0,1,0.41,1,0.52,0.51,0,1.05,0,1,1
"1211",2020,"2020-08-15",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Atlético San Luis",45.95,38.68,0.4676,0.2611,0.2713,1.51,1.06,29.7,31.1,2,1,1.33,1.11,1.42,1.11,1.89,1.05,0,1,1
"1212",2020,"2020-08-15",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","FC Juárez",57.34,37.72,0.5839,0.1799,0.2362,1.85,0.92,11.3,28.2,3,2,2.11,0.84,2.08,1.31,3.15,2.1,0,1,1
"1213",2020,"2020-08-15",1952,"Mexican Primera Division Torneo Apertura","Mazatlán FC","Pumas Unam",25.26,44.24,0.2067,0.5407,0.2526,0.95,1.7,15.2,19.8,0,0,0.43,1.15,0.64,0.74,0,0,0,1,1
