first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,season,now_cost,element_type
Andy,King,3,1,51,1247,26,116.9,239.8,204,1,225,56.2,1,0,2,3.5,17/18,42,NA
Lukasz,Fabianski,0,0,157,3420,56,10,1087.8,0,14,772,109.9,9,0,0,10.1,17/18,47,NA
Kristoffer,Nordfeldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,17/18,39,NA
Kyle,Naughton,0,2,101,3030,50,253.3,670.6,141,11,561,106.9,9,0,1,6.3,17/18,46,NA
Angel,Rangel,0,0,4,154,3,22.1,24.2,2,0,28,4.8,0,0,0,7.3,17/18,39,NA
Federico,Fernández,1,1,85,2676,44,75.4,736,187,10,500,100,7,0,5,3.3,17/18,45,NA
Stephen,Kingsley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Mike,van der Hoorn,1,0,74,1944,27,72.6,460.6,160,4,396,69.4,8,0,4,1.2,17/18,44,NA
Alfie,Mawson,2,1,112,3420,56,86.4,848.4,254,7,662,119.4,9,0,3,4.1,17/18,51,NA
Martin,Olsson,0,1,89,3149,50,295.9,324.4,133,0,454,75.4,10,0,7,0.3,17/18,50,NA
Wayne,Routledge,0,0,17,420,11,95.7,56.6,76,0,57,22.6,1,0,1,0.1,17/18,51,NA
Leon,Britton,0,0,10,301,1,8.5,18.4,4,0,38,3,3,0,1,0.1,17/18,44,NA
Jay,Fulton,0,0,1,17,0,0.1,0.2,0,0,1,0,0,0,1,0,17/18,43,NA
Sung-yueng,Ki,2,2,73,1865,29,338.1,307.2,152,9,340,79.7,5,0,2,0.9,17/18,46,NA
Jefferson,Montero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,49,NA
Leroy,Fer,1,1,41,1394,26,180,240.6,139,0,201,56,4,0,5,0.2,17/18,52,NA
Nathan,Dyer,0,1,41,1300,21,211.1,103.8,174,0,139,48.7,3,0,2,0.2,17/18,44,NA
Tom,Carroll,0,4,85,2562,39,748.6,452.8,172,6,431,137.5,7,0,3,4.5,17/18,43,NA
Modou,Barrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,50,NA
Luciano,Narsingh,1,0,30,614,15,149.5,109.4,155,3,97,41.4,1,0,0,0,17/18,47,NA
Roque,Mesa,0,0,18,753,16,85.7,89,34,0,125,20.9,2,0,3,0.4,17/18,42,NA
Oliver,McBurnie,0,1,16,267,5,30.4,38.4,105,0,45,17.4,0,0,0,1.7,17/18,46,NA
Jordan,Ayew,7,2,108,2850,49,350.4,562.2,944,12,382,185.8,7,1,2,9.5,17/18,54,NA
Tammy,Abraham,5,3,86,1715,31,182.6,269.2,693,11,238,114.2,4,0,0,3.4,17/18,54,NA
André,Ayew,3,5,77,1834,42,283.1,319.4,429,2,249,102.7,3,0,5,1,17/18,68,NA
Kyle,Bartley,0,0,5,233,4,21.2,75,16,0,29,11.2,0,0,2,0.1,17/18,43,NA
Sam,Clucas,3,1,75,2039,30,270.1,362.4,233,4,305,86.2,5,0,2,0.4,17/18,47,NA
Renato,Sanches,0,0,20,699,10,135,71.8,64,0,83,27,2,0,1,0.3,17/18,43,NA
Wilfried,Bony,2,1,33,701,8,70.6,119,211,3,103,39.3,2,0,2,0.1,17/18,56,NA
Joe,Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,40,NA
Erwin,Mulder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,40,NA
Connor,Roberts,0,0,7,267,4,12.8,26.2,2,0,41,4.1,0,0,0,0.3,17/18,40,NA
Fernando,Llorente,1,0,22,224,2,66.7,60.2,99,2,70,22.6,1,0,1,0.2,17/18,73,NA
Hugo,Lloris,0,0,144,3240,35,0.1,726.4,0,6,694,72.3,15,0,1,9.3,17/18,55,NA
Michel,Vorm,0,0,3,90,1,0,19,0,0,17,1.9,0,0,0,0.1,17/18,48,NA
Toby,Alderweireld,0,0,43,1177,13,67.8,249.2,50,3,247,36.8,5,0,3,5,17/18,58,NA
Danny,Rose,0,2,24,800,14,181.6,159.4,117,0,136,45.9,2,0,4,0.3,17/18,64,NA
Jan,Vertonghen,0,1,138,3203,31,205.7,774.4,243,13,778,122.7,16,0,4,10.1,17/18,61,NA
Ben,Davies,2,7,143,2323,20,698.8,610,201,14,615,151,12,0,3,21.9,17/18,58,NA
Kieran,Trippier,0,7,113,1912,21,617.5,459,78,18,539,115.6,9,0,1,4.8,17/18,52,NA
Eric,Dier,0,2,85,2822,30,293.4,604.2,289,2,477,118.6,15,0,4,2.4,17/18,47,NA
Mousa,Dembélé,0,0,52,1875,22,303.1,309.2,73,3,358,68.5,7,0,6,1.7,17/18,49,NA
Erik,Lamela,2,4,55,826,12,283.1,204.8,364,1,186,84.7,4,0,4,0.1,17/18,63,NA
Christian,Eriksen,11,10,199,3218,33,1487,1072.6,1021,23,826,358.2,17,0,0,19.4,17/18,97,NA
Bamidele,Alli,9,13,175,2957,28,878.5,775.2,934,12,565,258.8,16,0,7,13.8,17/18,90,NA
Victor,Wanyama,1,0,32,837,11,96.8,206,77,1,174,37.8,2,0,2,0.3,17/18,48,NA
Heung-Min,Son,12,8,178,2292,18,588.2,725.8,1177,16,544,249.1,14,0,0,14,17/18,83,NA
Harry,Winks,0,1,31,768,9,172.2,144.4,14,0,167,33.1,4,0,0,0.1,17/18,48,NA
Moussa,Sissoko,1,1,58,1385,18,384.7,245.8,281,0,246,91.1,7,0,3,0.4,17/18,53,NA
Harry,Kane,29,2,217,3074,34,502.1,1214.4,2355,31,781,407.4,15,0,5,37.7,17/18,131,NA
Vincent,Janssen,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0.1,17/18,74,NA
Kyle,Walker-Peters,0,2,13,188,4,48.3,70.4,10,0,73,12.9,1,0,0,0.9,17/18,40,NA
Cameron,Carter-Vickers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Davinson,Sánchez,0,0,107,2532,21,74.8,598,89,8,597,76.2,13,1,1,1.2,17/18,60,NA
Tashan,Oakley-Boothe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Serge,Aurier,2,2,77,1427,13,236.5,367.2,209,9,335,81.4,6,1,1,0.7,17/18,59,NA
Juan,Foyth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Paulo,Gazzaniga,0,0,9,90,0,0,27.4,0,2,26,2.7,1,0,0,0.1,17/18,42,NA
Alfie,Whiteman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,40,NA
Lucas,Rodrigues Moura da Silva,0,1,11,206,6,83.2,49,41,0,36,17.5,0,0,0,0,17/18,77,NA
Kazaiah,Sterling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,45,NA
Andre,Gray,5,3,79,1486,30,254,251.2,594,4,237,108.2,5,0,1,1.3,17/18,63,NA
Nathaniel,Chalobah,0,0,13,447,7,26.5,78.8,95,0,40,20,3,0,1,0.8,17/18,42,NA
Molla,Wagué,1,0,19,438,8,5.6,98,41,0,82,14.5,1,0,0,0,17/18,45,NA
Costel,Pantilimon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,45,NA
Heurelho,Gomes,0,0,64,2128,40,0.2,457,0,4,394,45.6,5,0,0,1.2,17/18,44,NA
Younes,Kaboul,0,0,7,151,3,0.9,47.4,2,0,35,5,1,0,0,0.1,17/18,42,NA
Craig,Cathcart,0,0,14,495,6,2,120,23,0,90,14.6,1,0,1,0,17/18,44,NA
Sebastian,Prödl,0,0,42,1566,29,25.9,276.4,89,0,267,39.3,5,0,5,0.2,17/18,43,NA
José,Holebas,0,4,72,2381,47,632.8,510,125,6,412,127,6,0,7,0.5,17/18,48,NA
Miguel,Britos,1,0,22,795,16,42.7,180.4,51,0,149,27.3,2,1,3,0.5,17/18,43,NA
Christian,Kabasele,2,0,68,2329,43,52,645,137,2,407,83.7,6,0,5,0.5,17/18,44,NA
Daryl,Janmaat,3,1,59,1818,37,230.6,445,253,3,342,92.9,2,0,3,0.4,17/18,48,NA
Adrian,Mariappa,0,0,58,2206,43,59.4,462,106,2,378,62.8,6,0,4,4.9,17/18,41,NA
Brandon,Mason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17/18,39,NA
Francisco,Femenía Far,1,1,65,1709,34,302.8,327.2,113,9,389,74.5,5,0,2,1.4,17/18,43,NA
Tom,Cleverley,1,2,58,1900,33,464.8,332.2,124,3,300,92.1,6,1,1,0.4,17/18,50,NA
Etienne,Capoue,1,1,48,1537,29,165.9,280.2,150,0,262,59.7,4,0,3,1.4,17/18,48,NA
Valon,Behrami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,45,NA
Steven,Berghuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,50,NA
Nordin,Amrabat,0,0,6,198,3,46.5,22.8,10,0,11,8,1,0,0,0,17/18,50,NA
Isaac,Success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,53,NA
Abdoulaye,Doucouré,7,4,136,3324,63,595.8,859,537,16,679,199.7,9,0,10,11,17/18,52,NA
Roberto,Pereyra,5,3,81,1610,34,370.6,346,472,5,299,118.8,1,0,3,0.2,17/18,58,NA
Will,Hughes,2,3,53,987,16,267,238.6,136,5,190,64.3,4,0,0,0.3,17/18,46,NA
Troy,Deeney,5,2,73,1836,30,349.4,343,566,7,241,125.3,6,1,1,0.8,17/18,63,NA
Stefano,Okaka,1,1,24,442,9,92,74.4,145,1,52,29.8,2,0,2,0.3,17/18,53,NA
Mauro,Zárate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,54,NA
Ben,Watson,0,0,12,455,12,46.1,74.2,10,0,61,13.1,0,0,1,0.1,17/18,43,NA
Jerome,Sinclair,0,0,4,29,1,11,4.4,4,0,12,1.9,0,0,0,0.2,17/18,49,NA
Richarlison,de Andrade,5,8,125,2817,54,384.7,497,1217,4,304,209.3,8,0,4,6.5,17/18,58,NA
André,Carrillo,1,3,64,1529,31,331.2,271.2,300,4,275,90.3,4,0,2,0,17/18,54,NA
Orestis,Karnezis,0,0,47,1291,24,0,247.6,0,5,240,24.8,4,0,0,0.2,17/18,45,NA
Marvin,Zeegelaar,0,2,28,993,18,142.1,185.2,24,5,186,35.2,2,1,4,0.3,17/18,40,NA
Michael,Folivi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,45,NA
Daniel,Bachmann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,40,NA
Gerard,Deulofeu,1,1,25,433,3,141.3,92.4,124,3,87,35.8,2,0,0,0.4,17/18,55,NA
Carl,Stewart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Dodi,Lukebakio,0,0,1,15,1,24.7,6.6,5,0,5,3.6,0,0,0,0,17/18,48,NA
Didier,Ndong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Joy,Mukena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,40,NA
Kieran,Gibbs,0,2,86,2826,44,359.6,484.6,131,2,483,97.7,8,0,3,0.4,17/18,50,NA
Gareth,Barry,1,2,56,1921,35,274.9,347.8,195,0,287,82,4,0,4,0.8,17/18,44,NA
Daniel,Sturridge,2,1,32,541,8,205.3,136.2,304,0,131,64.5,3,0,0,0.6,17/18,79,NA
Boaz,Myhill,0,0,1,90,1,0,12.2,0,0,7,1.2,0,0,1,3.1,17/18,40,NA
Ben,Foster,0,0,123,3330,55,20,716.8,0,11,635,73.8,10,0,2,9.4,17/18,43,NA
Allan-Roméo,Nyom,0,1,70,2306,40,266.7,454.6,23,6,407,74.3,7,0,7,1.1,17/18,47,NA
Jonny,Evans,2,2,78,2269,38,104.2,536.2,211,5,455,85.1,6,0,7,1,17/18,49,NA
Craig,Dawson,2,1,87,2510,39,181.3,629.6,298,4,453,111.2,8,0,6,1.5,17/18,48,NA
Gareth,McAuley,0,0,8,454,15,4.9,85.4,2,0,73,9.3,0,0,0,0.5,17/18,45,NA
Jake,Livermore,2,2,89,2671,41,313.1,454.6,207,6,375,97.8,8,0,5,0.4,17/18,48,NA
Nacer,Chadli,1,0,15,213,4,26.4,44.4,35,3,38,10.6,1,0,1,0.2,17/18,56,NA
James,Morrison,1,0,13,205,1,40.4,56,47,0,35,14.5,2,0,0,0,17/18,53,NA
Claudio,Yacob,0,0,23,898,17,29.1,142.8,59,0,124,23.2,3,0,5,0.2,17/18,43,NA
James,McClean,1,0,45,1391,20,299,237.4,279,1,153,80.2,6,0,7,0.1,17/18,47,NA
Jonathan,Leko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Matt,Phillips,2,3,81,2087,32,531.8,370.2,345,3,276,124.7,10,0,3,0.5,17/18,54,NA
Sam,Field,1,0,23,534,7,64.8,102.4,95,2,70,26.3,4,0,3,0.1,17/18,44,NA
Chris,Brunt,0,8,81,1917,23,651.1,421.8,155,6,380,122.9,9,0,5,0.5,17/18,50,NA
Salomón,Rondón,7,3,103,2765,48,387.2,431.2,891,5,271,169.6,6,0,4,1.1,17/18,60,NA
Hal,Robson-Kanu,2,0,32,816,14,115.9,121.2,264,1,83,49.5,4,1,2,0.4,17/18,49,NA
Jay,Rodriguez,7,1,109,2807,41,329.8,460.4,931,11,335,171.1,10,0,2,2.5,17/18,54,NA
Ahmed El-Sayed,Hegazi,2,0,114,3386,55,99.5,962.8,196,11,646,126.1,10,0,4,17.8,17/18,46,NA
Rekeem,Harper,0,0,1,20,0,20.4,6.6,0,0,6,2.7,0,0,0,0,17/18,45,NA
Kane,Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,17/18,40,NA
Oliver,Burke,0,2,23,356,11,73.9,77.4,75,0,75,22.5,0,0,0,0,17/18,49,NA
Grzegorz,Krychowiak,0,3,58,1634,30,220.9,271.8,91,4,249,58.4,4,0,2,0.1,17/18,47,NA
Alex,Palmer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,40,NA
Max,Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,40,NA
Rayhaan,Tulloch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,17/18,45,NA
Nathan,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,40,NA
Ali,Gabr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,42,NA
Kyle,Jameson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17/18,40,NA
Marko,Arnautovic,11,7,144,2309,50,543,713.8,1155,12,440,241.1,7,1,5,7.6,17/18,71,NA
Adrián,San Miguel del Castillo,0,0,72,1710,29,0,470.4,0,5,374,47,6,0,2,2.4,17/18,40,NA
Darren,Randolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Jose,Fonte,0,2,34,688,11,57.8,186.8,89,3,156,33.4,3,0,0,0.8,17/18,47,NA
James,Collins,1,0,36,1049,19,25.5,346,76,3,200,44.6,3,0,3,0.2,17/18,43,NA
Winston,Reid,0,0,42,1452,27,48.8,322.4,64,3,264,43.6,5,0,5,0.6,17/18,48,NA
Aaron,Cresswell,1,7,118,3069,60,562.7,690.2,193,10,613,145,10,0,7,3.2,17/18,49,NA
Angelo,Ogbonna,1,0,77,2880,60,81.4,687.8,145,4,520,91.4,7,0,3,3.4,17/18,42,NA
Sam,Byram,0,0,5,246,7,37.6,71,36,0,41,14.5,0,0,1,0.1,17/18,42,NA
Arthur,Masuaku,0,3,68,1867,29,295.1,385,128,2,352,80.7,6,0,5,1.2,17/18,42,NA
Pablo,Zabaleta,0,1,90,3289,62,293.7,635,77,6,563,100.7,10,0,9,1.9,17/18,49,NA
Robert,Snodgrass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,17/18,58,NA
Mark,Noble,4,0,84,2400,45,337.8,527.6,141,7,461,100.8,7,0,6,0.3,17/18,53,NA
Cheikhou,Kouyaté,2,3,86,2798,56,262.4,480,320,2,367,106.1,7,0,5,0.3,17/18,50,NA
Pedro,Obiang,2,0,54,1562,29,132.1,377.8,88,6,270,60.1,5,0,3,0.7,17/18,42,NA
Manuel,Lanzini,5,7,106,2039,44,624.9,559.4,502,11,470,168.8,6,0,4,0.8,17/18,66,NA
Michail,Antonio,3,2,62,1350,23,256.3,296.6,393,1,188,94.6,7,0,1,0.2,17/18,74,NA
Sofiane,Feghouli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,55,NA
Edimilson,Fernandes,0,2,29,840,20,97.3,110.8,77,0,123,28.6,2,0,1,0.2,17/18,43,NA
Andy,Carroll,3,1,36,742,13,110.2,145.4,344,6,106,58.8,3,1,5,0.3,17/18,57,NA
Diafra,Sakho,2,1,24,294,11,25.1,77.6,110,1,65,21.2,0,0,2,0.1,17/18,55,NA
Ashley,Fletcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,17/18,45,NA
Enner,Valencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,50,NA
Joe,Hart,0,1,59,1710,39,20,382.8,0,3,341,40.2,4,0,0,5.7,17/18,42,NA
Javier,Hernández Balcázar,8,2,93,1537,36,312.4,373.6,476,14,309,115,6,0,3,7.2,17/18,67,NA
Declan,Rice,0,0,41,1421,29,35.7,310.4,29,0,280,37.5,3,0,1,0.1,17/18,44,NA
Sead,Haksabanovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,50,NA
Antonio,Martinez Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,50,NA
Domingos,Quina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,44,NA
Ben,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,44,NA
Nathan,Trott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,17/18,40,NA
Moses,Makasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Reece,Burke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,40,NA
Josh,Cullen,0,0,2,6,0,0.6,7.2,0,0,7,0.8,0,0,0,0,17/18,45,NA
João Mário,Naval Costa Eduardo,2,1,46,1021,14,294.9,176,191,5,170,66.1,4,0,0,0.2,17/18,60,NA
Reece,Oxford,0,0,1,4,0,0,3,0,0,2,0.3,0,0,0,0,17/18,45,NA
Jordan,Hugill,0,0,3,22,0,0.4,0,0,0,4,0,0,0,0,0,17/18,49,NA
Patrice,Evra,0,0,2,227,10,6,42.8,0,0,32,5,0,0,0,0.2,17/18,41,NA
Marcus,Browne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Josh,Pask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,40,NA
Grady,Diangana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/18,45,NA
Petr,Cech,0,0,24,585,9,0,205,0,3,130,20.4,1,0,0,1.1,18/19,47,NA
Bernd,Leno,0,0,106,2835,42,0,807.2,0,5,568,80.5,6,0,0,4,18/19,49,NA
Laurent,Koscielny,3,0,62,1329,23,29.5,456.4,105,8,319,59.1,3,0,1,0.9,18/19,54,NA
Héctor,Bellerín,0,5,60,1532,21,197.8,261.6,280,5,304,73.7,4,0,3,4.5,18/19,53,NA
Nacho,Monreal,1,4,77,1860,24,196.6,413.2,224,7,392,83.4,5,0,5,1.3,18/19,54,NA
Rob,Holding,0,0,24,806,10,28.7,187.8,14,5,148,23.2,1,0,1,0.4,18/19,43,NA
Shkodran,Mustafi,2,0,80,2611,40,106,718.6,252,5,475,107.8,6,0,9,1.3,18/19,54,NA
Sead,Kolasinac,0,7,81,1886,29,445.9,323.2,242,10,382,101,5,0,5,5.4,18/19,49,NA
Konstantinos,Mavropanos,0,0,3,147,1,14.1,27,10,0,28,5.2,0,0,1,0.1,18/19,47,NA
Stephan,Lichtsteiner,0,0,14,935,18,61.1,113,23,0,89,20,0,0,3,0.8,18/19,45,NA
Sokratis,Papastathopoulos,1,2,64,2198,33,67.9,513.8,120,4,402,70.4,5,0,12,1.2,18/19,51,NA
Mesut,Özil,5,3,89,1732,24,714.2,429.6,254,9,363,140,5,0,2,2.6,18/19,79,NA
Aaron,Ramsey,4,6,91,1319,13,387.2,418.4,502,4,298,131,9,0,0,0.9,18/19,71,NA
Alex,Iwobi,3,8,99,1961,32,596.7,469,646,3,382,171.1,4,0,0,1.5,18/19,54,NA
Mohamed,Elneny,0,0,10,377,5,76.7,86.6,63,0,59,22.7,0,0,0,2.2,18/19,42,NA
Granit,Xhaka,4,3,90,2498,37,674,634.6,215,8,452,152.6,7,0,10,2.3,18/19,52,NA
Henrikh,Mkhitaryan,6,4,98,1637,26,454.9,446.4,600,12,354,150.2,3,0,1,4.6,18/19,66,NA
Reiss,Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,18/19,44,NA
Ainsley,Maitland-Niles,1,1,34,983,20,98.9,224.2,126,3,152,44.8,2,1,1,0.4,18/19,44,NA
Danny,Welbeck,1,1,19,146,3,56.8,73.6,66,3,63,19.5,0,0,0,0.4,18/19,64,NA
Alexandre,Lacazette,13,12,166,2497,31,482.4,808,1319,20,560,260.6,6,0,2,11.4,18/19,94,NA
Pierre-Emerick,Aubameyang,22,7,205,2722,42,484.6,984.4,1429,32,756,289.6,7,0,0,18.8,18/19,108,NA
Lucas,Torreira,2,4,78,2377,38,301,440.8,203,6,409,94.5,5,1,7,2.6,18/19,47,NA
Matteo,Guendouzi,0,0,47,2140,32,312.4,323.2,130,0,321,76.6,3,0,9,1.6,18/19,44,NA
Emiliano,Martínez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18/19,40,NA
Emile,Smith-Rowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Zech,Medley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,18/19,40,NA
Edward,Nketiah,1,0,10,63,3,14.7,40.8,59,1,36,11.4,0,0,0,0,18/19,50,NA
Bukayo,Saka,0,0,1,7,0,0,0,0,0,3,0,0,0,0,0,18/19,45,NA
Joseph,Willock,0,0,4,63,1,2.5,1,23,0,4,2.7,1,0,0,0,18/19,45,NA
Carl,Jenkinson,0,0,4,165,3,16.9,26.8,8,0,16,5.2,0,0,0,0,18/19,45,NA
Denis,Suárez,0,0,4,67,1,4.8,8.4,0,0,11,1.4,0,0,0,0.1,18/19,57,NA
Asmir,Begovic,0,0,63,2160,47,0,440.6,0,4,363,44.2,5,0,0,2.7,18/19,43,NA
Artur,Boruc,0,0,46,1080,18,0,302,0,4,218,30.3,4,0,2,8.6,18/19,41,NA
Simon,Francis,0,2,40,1227,24,173.3,332.4,39,0,244,54.4,4,0,1,0.2,18/19,43,NA
Steve,Cook,1,1,85,2786,56,143.3,731,292,6,549,116.5,9,0,3,4.2,18/19,43,NA
Charlie,Daniels,1,0,44,1583,34,215.4,289.8,156,1,278,66.2,4,0,4,3.2,18/19,41,NA
Adam,Smith,1,1,70,2067,33,199.8,374,110,1,383,68.5,8,1,5,0.4,18/19,43,NA
Tyrone,Mings,0,0,5,141,4,16.3,49,2,0,41,6.8,0,0,0,0.1,18/19,42,NA
Nathan,Aké,4,1,120,3411,70,125.9,1002,440,8,716,156.8,10,0,3,6.1,18/19,51,NA
Jack,Simpson,0,0,10,401,9,2,85.4,21,0,73,11,1,0,0,6.1,18/19,39,NA
Marc,Pugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,18/19,43,NA
Andrew,Surman,0,0,36,1438,37,163,190.8,38,0,206,39.2,4,0,2,0.1,18/19,46,NA
Junior,Stanislas,2,3,56,1021,24,254.5,225.2,340,3,205,82,2,0,1,0.1,18/19,60,NA
Dan,Gosling,2,2,54,1734,33,164.7,400.6,217,0,237,78.1,4,0,8,0.1,18/19,47,NA
Jordon,Ibe,1,1,33,789,23,174.8,131.2,155,0,105,46,1,0,1,0.2,18/19,49,NA
Lewis,Cook,0,0,22,719,10,50.4,76,36,0,91,16.5,3,0,2,0.1,18/19,46,NA
Ryan,Fraser,7,14,181,3165,64,1382.4,930.6,696,23,751,301.2,9,0,2,23.7,18/19,64,NA
Emerson,Hyndman,0,0,1,37,2,1.2,14,0,0,2,1.5,0,0,0,0,18/19,44,NA
David,Brooks,7,6,123,2263,41,466.7,598,609,7,414,167.5,9,0,3,3.6,18/19,50,NA
Callum,Wilson,14,12,168,2528,47,388.4,737.8,1137,22,525,225,9,0,3,20.3,18/19,69,NA
Lys,Mousset,1,0,28,350,15,65.1,74.6,201,0,74,33.8,0,0,1,0.2,18/19,49,NA
Joshua,King,12,3,141,2963,57,535.7,655.4,1058,20,457,223.8,10,0,3,5.1,18/19,64,NA
Jermain,Defoe,0,0,4,22,2,0,3,23,0,12,2.6,0,0,0,0.4,18/19,56,NA
Nathaniel,Clyne,0,1,34,1250,26,100.2,199.4,72,0,201,36.9,3,0,2,0.6,18/19,44,NA
Dominic,Solanke,0,1,15,340,5,96,79,154,0,45,33,0,0,0,0.4,18/19,47,NA
Diego,Rico,0,0,8,606,19,171.6,107.4,36,0,89,31.4,0,0,1,0,18/19,41,NA
Jefferson,Lerma,2,2,75,2505,49,245.8,539.6,174,6,410,96.2,9,0,12,0.3,18/19,45,NA
Chris,Mepham,0,1,27,848,17,24.1,177.2,22,0,158,22.5,2,0,1,0.1,18/19,45,NA
Sam,Surridge,0,0,2,11,0,11.8,5,23,0,3,4,0,0,0,0.1,18/19,45,NA
Kyle,Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Nnamdi,Ofoborh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Mark,Travers,0,0,9,180,5,0,68.2,0,1,46,6.8,1,0,0,0.3,18/19,40,NA
Matt,Butcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/19,45,NA
Mathew,Ryan,0,0,104,3060,55,0,707,0,11,547,70.9,6,0,2,4.9,18/19,44,NA
Lewis,Dunk,2,1,91,3151,56,132.9,805.8,245,6,573,118.7,7,1,5,3.4,18/19,44,NA
Shane,Duffy,5,2,115,3087,55,84.1,1024.4,499,9,582,160.9,7,1,4,8.1,18/19,47,NA
Bruno,Saltor Grau,0,1,46,1131,17,102,181.6,14,7,229,29.8,4,0,2,0.3,18/19,44,NA
Gaëtan,Bong,0,0,48,1805,34,153.3,220,8,0,254,38,5,0,0,0.1,18/19,44,NA
Markus,Suttner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,18/19,38,NA
Ezequiel,Schelotto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,18/19,38,NA
Leon,Balogun,1,0,15,591,10,1.1,134,27,0,86,16.2,0,0,2,0.1,18/19,42,NA
Anthony,Knockaert,2,6,74,1828,41,580.8,389.6,345,2,293,131.4,3,1,4,0.5,18/19,52,NA
Dale,Stephens,1,1,65,2484,46,249.3,498.2,88,4,404,83.6,5,1,6,3,18/19,43,NA
Beram,Kayal,1,1,36,935,17,59.3,224,53,0,136,33.6,4,0,4,0.3,18/19,44,NA
Solomon,March,1,6,94,2459,40,684.5,474.6,405,5,342,156.6,6,0,1,0.7,18/19,47,NA
Pascal,Groß,3,3,80,1864,31,815.3,456,344,12,347,161.7,3,0,1,1.5,18/19,67,NA
Davy,Pröpper,1,1,72,2546,45,279.1,389.2,121,3,351,79.2,4,0,2,0.2,18/19,48,NA
